id,name,address,latitude,longitude,review_count,rating,zip_code
RwEs6AvU5Cxp_ENodsgxHw,Nana,406 Central Ave,40.74852,-74.04721,121,3.5,07307
9HwsZNvviqdJYzFICHlDcQ,Don Chingri,30-78 Steinway St,40.76201,-73.91682,114,4.0,11103
SSDOkx5enfRH3nsniS_2jA,5ive Spice,52 5th Ave,40.681442,-73.977241,897,4.5,11217
u8S7v2EJpT_HBNnBDoB2bg,Saigon Bistro,671 Palisade Ave A,40.82524918096694,-73.98329029930109,30,4.5,07010
Va_mnsEvBghHXvc7uZIWJQ,Spice Symphony,182 Lexington Ave,40.744722,-73.981202,667,4.0,10016
Eyn7hQENF8R9DrBwBHO6lQ,Pata Cafe,5614 Van Horn St,40.7326341,-73.8769762,92,4.5,11373
3NYQQckItp9l7GDzALw79w,Lin's Gourmet,1097 2nd Ave,40.759891,-73.965187,80,3.5,10022
ipxeCjihDqXTMkuPe-CQ4A,Arunee Thai,78-23 37th Ave,40.7494503,-73.8873621,343,4.0,11372
TcuWyuZAORVnQBPCMNbTgw,Beyond Sushi,62 W 56th St,40.76331,-73.97717,811,4.5,10019
AeNU0DYNtYDVPGnWAIh-0Q,Wok To Walk,570 8th Ave,40.754724,-73.991278,420,3.5,10018
55jx0bYJ-odyqKKSrDXtPA,MIGHTY Bowl,817 2nd Ave,40.75099515490632,-73.97160693756847,162,4.0,10017
QTQrXWuowKHNFGNssXT_TA,Forest Thai Cuisine,1211 Forest Ave,40.626607,-74.130334,139,3.5,10310
hnBgmEQsJgRhY3VvWnwkfA,The Green Papaya,110 Kinderkamack Rd,40.91157,-74.03576,439,4.0,07661
iSjPBJRiWqrgxW7ZM3CGig,Birds of a Feather,191 Grand St,40.71442,-73.960441,561,4.0,11211
xCE6-u-FWcyovRYd2uLG7A,Nom Nam,210 E34st,40.745414877806624,-73.97763863087883,24,5.0,10016
zqyGYIiCXL1Hz8KVZxbylQ,Hello Saigon,180 Bleecker St,40.7289399955423,-74.0009501203895,383,4.0,10012
SBy46BviyBKowPjbTjDsHQ,Lantern,101 Montague St,40.69533,-73.99544,503,3.5,11201
0VGn3bLaUG7lhM5WwkMTCA,Bangkok City Thai Restaurant,335 Washington St,40.74106,-74.02956,178,3.0,07030
mm8gYHxaLLRyv3CslY40TA,Suzuki Shokudo,38-01 31st St,40.75353,-73.93184,189,4.5,11101
naqIvgUYz6tleWu6S-j-uw,Hainan Jones,135 W 50th St,40.760904,-73.982122,39,4.0,10020
HScFap2SwbUlfC-QXVkxFA,Xi'an Famous Foods,37 W 43rd,40.755136,-73.982194,1685,4.0,10036
eBljpfHpo3m6oc5SFw-mLw,Falansai,112 Harrison Pl,40.70676,-73.92877,263,4.0,11237
NXg-oNpx0GYNiErdHb8L5A,Awesum Dimsum,160 E 23rd St,40.7388534,-73.98367370212858,573,4.5,10010
5SNS8Gro3FyAjHfejcXkXQ,Gai Kitchen,98 Mott St,40.717189594947605,-73.9972861,30,4.5,10013
dL6_XUUr_INX10IOMtSM0w,Oishi Bay,230 E 29th St,40.74187,-73.97895,215,4.0,10016
qGgQMVExGERqGhZNDM2ROg,Wu Liang Ye,36 W 48th St,40.75781,-73.97994,557,3.5,10036
LQ8ITaZIbaiQ8pHPOx5i6w,SkyIce Thai Food & Ice Cream,63 5th Ave,40.6806411743164,-73.9772872924805,786,4.0,11217
RVv-A4ePzWoRoV4YToVATQ,Siam Square,564 Kappock St,40.8786081,-73.9170971,132,3.5,10463
7VqMGK9uwi0vKqOjdKyIUA,Catch NYC,21 9th Ave,40.740234,-74.006342,2720,3.5,10014
QfcobhW--x1cEbQjOWrURg,Pattanian Thai,6402 Fresh Pond Rd,40.71012,-73.89958,13,4.5,11385
1ubEg-rrSE8IWXl6lJzIGw,Nur Thai,63-32 Woodhaven Blvd,40.7235516378586,-73.868817789544,636,4.0,11374
ltk6eEztrcwqnxlJyz09Iw,Killer Thai,207 Starr St,40.70513697091654,-73.9234444,6,4.0,11237
Vzx-7-jSEBz2g8NuGVhHvQ,Philippe By Philippe Chow,33 E 60th St,40.76409,-73.97039,891,3.5,10065
wurhcLKXD4YJ5XfTxpbE5Q,Grand Sichuan,229 9th Ave,40.747413,-74.001052,487,3.5,10001
jc7lVTvmYMIK5RNpENtS6w,Szechuan Mountain House,23 St Marks Pl,40.72911,-73.98858,590,4.5,10003
kCpKwCW49k3ImuI5cK6LSw,Gu Japanese Fusion Sushi & Bar,155 E 52nd St,40.75743,-73.97042,235,4.0,10022
CFIOL_GmkAuJyz3fKc7WYg,Sky Thai,62 Morris St,40.713814,-74.036506,459,3.0,07302
8-dc942sz-prIeepAkHLJA,Zenith Thai Restaurant,7002 Fresh Pond Rd,40.7023726,-73.8952926,133,4.5,11385
6FuUzI7BoL3K6kJfoGwMmA,Marquet,,40.76121521,-73.96776581,5,5.0,10155
MdDj13LgIs0WdbIdiyqB7Q,Pinch Chinese,177 Prince St,40.72645222833495,-74.0017973317552,447,4.0,10012
IkOW8jcaFYOll4albHitLw,Lotus + Cleaver,28-17 Jackson Ave,40.74902961482093,-73.9387376,70,4.0,11101
QaolMEijS7L6eodSneOdng,Tri Dim Shanghai West,467 Columbus Ave,40.78412,-73.97368,206,4.0,10024
I7z828r-k_shx2JbqL2DeQ,Little Myanmar,150 E 2nd St,40.72300252512418,-73.98551929999999,65,4.0,10009
8cyRl5HIQzbkYD7orq223g,SHI,4720 Center Blvd,40.74599336793073,-73.957094,910,3.5,11109
Aw69I2eD-lYffytWGGYM8A,Pinwheel Garden Dumpling & Noodle Bar,318 Communipaw Ave,40.71039,-74.06102,400,4.5,07304
SNhDVaf_n7VDZcfry8mYdA,The Bao,13 St Marks Pl,40.72939,-73.9889199,1406,4.0,10003
BJn68qCExYQrPCT7CeOpzw,Moon Star Grill,3519-25 Johnson Ave,40.8861089331436,-73.909908766271,133,4.0,10463
FXhSEZfIqjMZh4hR0_8jMQ,China Xiang 中国湘,360 W 42nd Street,40.7582902125633,-73.9925113993899,541,4.0,10036
oTL_nPII6x0HfPVpEQklUg,PLANTA Queen - Nomad,15 W 27th St,40.744435,-73.98832,537,4.5,10001
l44CFBTejwL0ElKmkH7xQQ,Decoy,529 Hudson St,40.734207418277244,-74.006519,456,4.0,10014
PRQyJoum--REZ-yeEidyBg,Soba Noodle Azuma,246 Main St,40.85172,-73.97219,415,4.5,07024
Ri0hq80RV6yrPDHmW4Gu3g,Spice Thai,394 Bedford Ave,40.710786,-73.963886,32,4.0,11249
tNxOyonJ1Rf5MdgdDoFzIg,Kausa,745 9th Ave,40.763837,-73.989084,99,4.0,10019
NgtVHBGqkR22c_V7Vm4DIQ,Kyuramen - Times Square,315 W 46th St,40.760309,-73.988599,76,4.5,10036
Ii8c5ybfIoCZf-H92pLfDg,Phoshime,165 E 33rd St,40.745489,-73.979024,8,4.5,10016
22uB5xk1aXPwRi9mc6bmOQ,Ajisai on Duane,183 Duane St,40.71751,-74.01021,38,5.0,10013
PLHPKk7wDlKDNyA1qowV4w,Zhongzhong Noodles - Bronx,657 E 189th St,40.85658,-73.88415,55,4.5,10458
cPES3ErgMEDnHwRVNQt-hQ,CZEN Restaurant Englewood,36 N Van Brunt St,40.89547,-73.97475,35,4.5,07631
MwtXOkRUndPU-ivbtLD-bQ,Amura Japanese,1567 2nd Ave,40.775001,-73.9542,385,4.0,10028
JX5QkNfMd-jP-Nz5iQ_QeA,Thai Nara Halal Restaurant,64-02 35th Ave,40.75011,-73.89848,74,4.5,11377
sb1_MyLHzmjV1Jk21pyOIA,Sao Mai,203 1st Ave,40.730362,-73.98362,639,4.0,10003
neccHiLwwGeMUVRXSC7q_A,Hide-Chan Ramen - West Side,314 W 53rd St,40.7643263,-73.9854547,257,4.0,10019
iPaule2uCieebZk0rVFG1w,Lum Dee Thai Cuisine,218 Columbia St,40.68471,-74.00301,42,4.5,11231
zENn0_yDJEdLoHyivXb2xw,Black Thai,81-16 Northern Blvd,40.7553269,-73.8860092,317,4.0,11372
6dVXDdgzDEVt4DvHzpWo9w,Tang Pavilion,65 W 55th St,40.76275,-73.97725,343,3.5,10019
FL7aHCbKMDSpchQS1KucHQ,Thai O'Brien's,478 Ave E,40.6698972931556,-74.1095638275146,148,3.5,07002
AwiDxfV8j7x3_7dtUEkWmQ,Saigon Kitchen,2024 Center Ave,40.85266,-73.97141,461,4.0,07024
HOZsJkXLEWMy03TOMaH0jQ,The Pho 2,273 8th Ave,40.7457768,-73.9983051,203,3.5,10011
B0e6kXT0doU-n6EvMVGzQQ,Thai Me,918 Broadway,40.697306,-73.936091,165,3.5,11206
pBIvJHn65iqlUh1L2tN-qg,TAO Downtown Restaurant,92 9th Ave,40.742543316070794,-74.00384559819703,1667,3.5,10011
GAFqRBlqZpLK2vYbiqzYhA,Peppercorn Station,66 W 39th St,40.75266,-73.98512,73,4.5,10018
LvmDVd1OlRGFdtY4RH2iSQ,Abaya Thai,318 W 36th St,40.753665,-73.993568,81,2.5,10018
BiFBVQwkCIurPP-ytstGwQ,Shima Sushi,226 E 51st St,40.75588,-73.96926,76,4.0,10022
GSOwJ5Gr8X4eGbkIjCzMWA,Thaism,278 Smith St,40.6824841,-73.9935637,189,3.5,11231
ZGKdgFAGOL6NOPXPrBkhzA,Myrtle Thai,438 Myrtle Ave,40.69308,-73.96814,194,3.5,11205
Wa_-nKA-IWYMN15YagHr9w,Kin Sen,86-08 Whitney Ave,40.741724,-73.878682,8,4.5,11373
Ece_DRuD1yQjRPJBAebRpw,Kung Fu Little Steamed Buns Ramen,146 E 55th St,40.7592514705491,-73.9694294705987,376,3.5,10022
Be5anr2hGPZg8tJhbDl6fw,Thai Direct,,40.7282702,-73.9506774,2,5.0,11222
IYwz7ck1OZCoZqW0F31pLg,MISC,758 Franklin Ave,40.672706,-73.95753,213,4.0,11238
p2sAfaFyfFj9nYPyqcmQdw,Thai Sidewalk,100 Front st and Jay St,40.702355071402245,-73.9866978,49,4.5,11201
V58g7E1AHkuTchTVyLQuYQ,Saigon Grill & Bar,4521 Ave N,40.61883,-73.93099,277,4.0,11234
pPqEu60FMffpiWqk2MCrVA,Hutaoli Music Restaurant & Bar,42 W 33rd St,40.748413,-73.9871229,174,4.0,10001
WVkR6Fm98a1V5OcbDLEcnA,Locanut,807 9th Ave,40.76571,-73.98755,75,4.0,10019
utg1E8cea7vY5VuDyoOthA,Sompong Thai,3709 83rd St,40.74952452397624,-73.8831180000046,138,4.0,11372
OuHB-EdeXmQ26QDzAsDxyw,Thai on Clinton,168 Montague St,40.693925372884756,-73.99241130799055,38,4.5,11201
dtk1Cstz5MHr-B1AOM_nXA,Gyu-Kaku Japanese BBQ,805 3rd Ave,40.75537,-73.97054,1283,4.0,10022
S3ZAZrpakAUs8sVUb6ving,Little Kirin,81 St Marks Pl,40.72782,-73.98551,121,5.0,10003
uPVYeVOSLmvAkbxM9cTAQg,Mamak House,250 Rte 440,40.705302816474706,-74.09962288773093,132,4.0,07305
rPKXTHDgtGI4XEo2HuVpow,Mr. Jones Supper Club,22 Jones St,40.7317819,-74.0025704,64,5.0,10014
wUKR0A14ZwXfHDLjtiaT_g,Kaya Asian Fusion Bar,334 N Main St,40.884836,-74.082217,154,4.5,07644
PMMNurtRhVWYEx8wgf3QPA,Two Wheels,40-05 Skillman Ave,40.74741,-73.9232,1,4.0,11104
fJW2CdsqXrKRtaHqoZoeHg,Jad Jaan Thai Vietnamese,83 Audubon Ave,40.84124,-73.93768,41,4.0,10032
3Qpi419I29t3sCHMzC_h-g,Harvest Chinese & Thai Cuisine,1502 1st Ave,40.7718201,-73.9526672,110,3.5,10075
ZdLS7gD1ulmCPkqNc9_S3A,Keming Restaurant,1006 Washington St,40.74893,-74.02772,202,4.0,07030
abNHO9-xlCsv31gghCUuxw,Zutto Japanese American Pub,77 Hudson St,40.71847,-74.00903,995,4.0,10013
uHbd3DXA1TyJ-hIACdBxZA,Saigon Bistro,514 Central Ave,40.75204,-74.04493,140,4.5,07307
S2aDRC4FfKQkFOFcVF0O9w,Bangkok Station NJ,234 Maywood Ave,40.89556,-74.06549,17,4.5,07607
_du3ilTsbLqBmEY-ZyfqxA,Van Đa,234 E 4th St,40.72341,-73.98307,159,4.0,10009
xCHApgtkLpEyh0lz-uhZvg,Szechuan Garden,239 W 105th St,40.80053,-73.967586,374,4.0,10025
NVcKEwdKGSSDnIAceebMpw,Abacky Fusion Cuisine,253 W 26th St,40.7471121804058,-73.996648862958,35,3.5,10001
xG7W7SpI5_sJQXl-aIciIA,9 Thai Cuisine,59 New St,40.7407899,-74.17213,45,3.5,07102
Bh0Rxd4Yi21luny0S95GaQ,Ceetay,129 Alexander Ave,40.807149,-73.927612,369,4.0,10454
CvSOAN2WWzLRGND4vN1xtA,A1 Asian Fusion,2071 7th Ave,40.80785,-73.94867,126,3.0,10027
k9SHpkjwlYnXZkSLVtl11w,Tenzan,988 2nd Ave,40.756202,-73.967201,330,3.5,10022
cugwo9ncnGnH_Chu-P-iAw,Am Thai Bistro,1003 Church Ave,40.646825,-73.970082,620,4.0,11218
BKABojUN3G9vUrG3AlDZgQ,Wild Ginger,182 N 10th St,40.718859,-73.955371,171,4.0,11211
q7U2GCMWIZxIqWeMDml0LQ,Pure Ktchn,352 West 46th St,40.76053,-73.98992,389,4.5,10036
9DceMTrjyVqBgQRqgR6GWw,Red Bamboo,140 W 4th St,40.7311846,-74.00042619999999,1823,4.0,10012
Jh6wMPv4IK9jUpWMGj4J9g,Mama Pho,580 Grand St,40.710914,-73.948592,304,3.5,11211
TuGFxspYWd0smugwUeN9sA,A Gusto Thai Bistro,1450 Fulton St,40.6798609,-73.942852,154,3.5,11216
wobICp6lQP7Y6dfnJ_4Ujw,Shun Lee West & Cafe,43 W 65th St,40.77269583,-73.98150783,555,2.5,10023
kgX1iNxVYKFSQ9k0oPaeKA,Dill & Parsley,1155 Avenue Of Americas,40.75666,-73.98335,61,4.0,10036
ePVlFbTzdVQFWie__kdplg,Main Noodle House,1011 6th Ave,40.752143,-73.986396,468,3.5,10018
cC3YTWMYCmV0fTXToKo0Jw,Vegan Bowl,1590 Lexington Ave,40.78924,-73.948729,2,4.5,10029
3ik-lT8Pu7PAc_04af1J0w,Vegan Ginger Root,1164 1st Ave,40.76252961552352,-73.95957,148,4.0,10065
SyvC0s3y0ZrtnLbwnvw7tw,Tim Ho Wan,85 4th Ave,40.731338,-73.990145,1855,3.5,10003
owKe1hapqCCLnme2Xr3mrA,Spice Noodle,1509 Lexington Ave,40.786726,-73.949952,66,3.0,10029
fbxOVzLvmIB13_5adb1hfQ,Our New Place,242 E 79th St,40.77347,-73.95576,23,4.0,10075
_WXa2M3gz2Mi0ys3s88nDw,La Salle Dumpling Room,3141 Broadway,40.81403,-73.95983,319,4.0,10027
37xSQ6l3feGBbmoqN84H3g,Monsieur Vo,104 2nd Ave,40.72741,-73.98816,47,4.5,10003
B7bxdtvLYR7Nmex4AIFd4w,RedFarm,2170 Broadway,40.782051,-73.980415,727,3.5,10024
bnDfFdiCcPzhuNWUJORvLQ,Noodle Village,13 Mott St,40.714167,-73.998803,1341,4.0,10013
DpfE0gPBXj-aj2pnEh4E2Q,Wei Williamsburg,145 Borinquen Pl,40.7107868,-73.9542168,218,4.0,11211
GKZa6xX1ZctdDTLDyfGBHw,Thank You Come Again,445 Albee Square W,40.69085,-73.98329,53,4.0,11201
Ci8ZAbhfNc0sj3kwj6XRmw,Beatnic - Rock Center,1 Rockefeller Plz,40.757733,-73.97889,509,4.0,10020
KJFosOrLotvQo_rntg0sjA,Bricolage,162 5th Ave,40.67792,-73.97975,651,4.0,11217
GzY2EjCmGNgvRd7IE20fTA,Wei West,235 Murray St,40.7149792560543,-74.0148960394593,237,3.0,10282
mFWOB5TqSF2MSKuACnt3kw,H&I Express Thai,459 Bushwick Ave,40.701727,-73.936639,29,4.0,11206
_Ki5XZTB8mL9RDYGj7KP0w,22 Thai Cuisine,59 Nassau St,40.70925,-74.0088,201,2.5,10038
RoXFN-T1s6moM5smbY_5Gw,Mee Noodle Shop,795 9th Ave,40.7653751,-73.9879042,562,3.0,10019
V2P3CWfUW_olSywlOlHGjQ,Asian Fusion,7827 Bergenline Ave,40.80165,-74.00705,147,4.5,07047
S7ivv5O0beH3U9cV3cRD_Q,Jujube Tree,35-02 30th Ave,40.76512,-73.91821,427,4.5,11103
hZDZ--W5gd7E0W8lz_feLg,ABC Eats Food Hall,22-22 Jackson Ave,40.7455044,-73.9461136,35,4.0,11101
fBQvUemE3OVI1NAZt5KDFA,Pho Saigon,296 Main St,40.8876794664474,-74.0409277752042,198,4.0,07601
CqQ2Og9kf-LhlUWtODalCQ,Blue Ribbon Sushi Bar & Grill - Columbus Circle,308 W 58th St,40.7674948014194,-73.9831978922043,835,4.0,10019
zb78ua-FlfFRj8v082giBw,Jimmy's House,162 E 25th St,40.74016,-73.98256,142,3.5,10010
97j_C4P6VqRIHz21usaFig,Beds Thai,1185 Bedford Ave,40.682745,-73.953594,42,3.5,11216
QZgPeT9JGGvNgSr9i4m29Q,KUBA RESTAURANT,2139 Hudson Ter,40.85492,-73.96347,136,4.0,07024
_KxtKB7CIN0z5sd4lZU9Zw,Bixi,2164 Frederick Douglass Blvd,40.80478,-73.95488,58,4.0,10026
m4_k7yyNyU3yuUtb9CbpmQ,Thai Evolution,536 3rd Ave,40.746921,-73.977661,3,2.5,10016
QJ_tcL-PH5Cx1QYftTh3Ww,Thai - Nese Fusion,552A New York Ave,40.812842,-74.1184953,67,3.5,07071
5AD9nY8UrYlCVMb3Y6KeWg,Bonchon,207 W 38th St,40.75383867,-73.98911659,1090,3.5,10018
FhXBKrLHyK7np4d0_f1s-w,Swadist Restaurant,715 Newark Ave,40.734995,-74.061407,191,4.5,07306
zRQNaDUoWTInc2tqndSJVA,Thai 101,39-15 Bell Blvd,40.76488,-73.77133,336,3.5,11361
brMIenh-sAXr1zq6zpBKLA,Sawasde Thai Cooking,359 McDonald Ave,40.6454,-73.97973,175,4.0,11218
XghOzJn16M-nvaKMOdC5og,Verlaine,110 Rivington St,40.720079,-73.987785,1496,4.0,10002
kwqOmEwWJ0D9PyCdFGE3-g,Xian Famous Foods,14 E 34th St,40.747844,-73.983901,740,4.0,10016
WpfuHkTsiRN2EerQ8ZaG4g,Saigon Cafe,188 Newark Ave,40.72164,-74.04574,395,4.0,07302
S14Ewv4-h0-EtfMeYMbrzg,Eim Dee Thai,279 Bushwick Ave,40.706552,-73.939477,32,4.5,11206
08RdDQgHbrZqhLGRATxRHw,Gourmet Meal Plan,255 W 36th St,40.7533450678648,-73.9915273187867,1,5.0,10018
uaFHoq-a5XqxF-bsOK9_Qg,Real Kung Fu Little Steamed Buns Ramen,811 8th Ave,40.7616286634162,-73.98688,1115,4.0,10019
VMDmMIWR059HKMp_Mj3Msw,Thai Tree,36-17 Greenpoint Ave,40.7379204227519,-73.9293925641142,37,3.0,11101
UFMXc5B0i_IetI-f8Dpb5A,Coco Thai,268 Prospect Park W,40.6585694,-73.9822303,91,3.5,11215
3pOAiE7W7nDEeVFNy_vmfw,A La Mode Oriental,37 W 54th St,40.7621,-73.97732,34,2.0,10019
JJLFsLZbL21fbYRqcIGCLA,Awesum Dimsum,612 8th Ave,40.7557,-73.9907,239,4.5,10018
lPdN_JjD_rMovgKQVxCBgQ,Wan Wan,209 Mulberry St,40.7218,-73.99643,1,5.0,10012
bLDHO08mO_OMNMBW9gdetw,MoMo Sushi,239 Park Ave S,40.737917460763086,-73.98782763958498,220,4.0,10003
YUupWsGbZx-bGea9fdmW4w,Ko Sushi,1329 2nd Ave,40.767795,-73.959442,365,3.5,10021
PyaeHq_UAu6nazGiy0XAnw,Ginger and Lemongrass,1253 150th St,40.78929,-73.81369,931,4.0,11357
jLhKLKuNPMTzAMJgEY5DsQ,Monarch Restaurant,146 Metropolitan Ave,40.715895,-73.962271,112,4.5,11249
PoHNZsMAx3B_wuNoib7w0g,New Manila Restaurant,Marathon Terrace Queens,54.1647,-4.46761,3,4.0,IM2 4NH
IJg3TdXz8IzKTfcspmr8MQ,Seasoned Vegan,55 Saint Nicholas Ave,40.800664,-73.952757,1238,4.0,10026
PGTXtUEt73UrwPvc8bhFvA,Wayla,55 Water St,40.703430783425134,-73.99160719999999,3,4.0,11201
Ka27FAW9hMJktYdiKZcqdw,Mr.Buncha,4509 40th St,40.74329321703039,-73.9242541,69,4.5,11104
Clumryf360iOnwpZ2ML8aw,Sushi You,246 E 51st St,40.755555,-73.968736,282,4.0,10022
Ut4N7Fxikkxi214fy5Qo2w,Send Noods,11 Mott St,40.7140600199484,-73.9988298341632,1,4.0,10013
dOxHYQmBR14Fa2C1X8oMMQ,Sushi Lab,132 W 47th St,40.758413,-73.983292,468,4.5,10036
lgHmMRBaU-48kGaNz3jYxg,Chairman Sun 国色天湘,47-30 Vernon Blvd,40.74465,-73.95375,235,3.5,11101
OVAV0k2O1kqeuRFyt95qzg,Ma Kin,7419 Metropolitan Ave,40.7130368,-73.8775219,131,4.0,11379
QjXjUpyYlopIN_JK6A_s-w,Mimi Cheng’s Dumplings,309 Amsterdam Ave,40.7801418544804,-73.98022,68,3.5,10023
q2HGvziLlfQGChoDPFjTCQ,Szechaun Mirchi,850 Newark Ave,40.73621,-74.067281,84,4.0,07306
C2E1E0o-ssSrf_dokwxTXg,Massawa,1239 Amsterdam Ave,40.8099,-73.95856,368,4.0,10027
QaEqD7q2GtmlovBOPC6yIQ,Murasaki,46-44 Vernon Blvd,40.74567678701478,-73.95327455356471,258,4.5,11101
v9jVyul3V5cqUkQco-iq8Q,P F Chang's To Go,885 Eighth Ave,40.76405,-73.98499,1,4.0,10019
zpJeDFSaXag2jot5uMTrCQ,little mint,74 5th Ave,40.7357336,-73.9942513,3,1.0,10011
jvPYm9rYK-5ddnjU30Oz4Q,Avant Garden,130 E 7th St,40.7261499,-73.98402,415,4.5,10009
UBnrFZuqa1nMrV7ncWHBwA,Corthaiyou,1310 Cortelyou Rd,40.640433,-73.965713,232,3.5,11226
vw_Xsqnep2odsL3l5-Tn1w,P.F. Chang's To Go,938 3rd Ave,40.7598503,-73.968008,33,2.5,10022
56rTisZA_iEekMsyZHvSHQ,MomenTea Kitchen,213 W 40th St,40.7551628731681,-73.9885599911213,106,4.0,10018
rehmlZmUNL2AthW-VTXJJQ,Tasty Thai,72-04 Forest Ave,40.69984,-73.89958,133,4.0,11385
t1_qBEjXscQn-mp6-or_sw,Suyo Gastrofusion,1401 Plaza Dr,40.84061,-73.91825,295,4.0,10452
Ve_iFpnhL8zN789ZL2jnxQ,UThai,63-55 Wetherole St,40.7282415,-73.8639467,246,4.0,11374
9I8mZXCkGZBmFh5fYOYorw,Em Vietnamese Bistro,57 Front St,40.702670064808366,-73.99118578021728,136,4.5,11201
gMsYn7zCsgV36P-ZL3gDaw,Flatbush Thai Corp,561 Flatbush Ave,40.66002,-73.96042,10,4.5,11225
nZdo3ihbeX0l9eLBFS-nWg,DOMODOMO Jersey City,200 Greene St,40.720237887545395,-74.03427148430569,618,4.5,07302
iheFO5N-JE-hXCWO4USvPg,Rice n Fire,123 Ludlow St,40.719763,-73.988776,1,4.0,10002
AImhpHnwq_1qJeopUzdohA,House Of The Red Pearl,96 South St,40.70660163313178,-74.00266169999999,29,3.5,10038
E0y_RtLh43VqcUrVXOuYWQ,Just Pho You,2656 Broadway,40.79759,-73.96931,46,4.0,10025
nu239sXQUGjcGFhZ3AdJmQ,Erawan Thai Cuisine,4231 Bell Blvd,40.761821,-73.769775,374,3.5,11361
nJh1ioLcN6XBQEstR6x9yw,Dai Hachi Sushi,46-18 Vernon Blvd,40.74633,-73.95319,262,4.5,11101
9HD5HQiTkURkx5i7hL92EA,Spicy Moon West Village,68 W 3rd St,40.729318,-73.99832,313,4.5,10012
QGEsxvYE16UzpjJPa-6qXA,Num Pang Kitchen,75 9th Ave,40.7424,-74.00592,342,4.0,10011
WueXPnaTvM_R5UuPjxbbQw,Amber West Village,135 Christopher St,40.733165,-74.006958,262,4.0,10014
6KWuxjK1ey72cW8LVuoV5A,Mr Bao,208 Bedford Ave,40.717057,-73.958764,76,4.0,11249
WFx1VcopQGjW7jbERZUUbA,Tommy Thai,85-32 Grand Ave,40.7353096,-73.8810272,168,4.0,11373
et9pAFtSvNOct9Qcmtcf7g,Mido Japanese,612 Amsterdam Ave,40.7900491,-73.9734598,263,4.0,10024
yiyc5wbgSCe13I7hj_jb-A,Pho Bang Restaurant,157 Mott St,40.71952,-73.99657,604,4.0,10013
EzyjRrhRpt_NR7wIwqm_Rg,Prik Thai Kitchen,4716 30th Ave,40.760919256927295,-73.90903266139871,103,3.5,11103
rYw5rQbWRX9buZHZbxqWdA,Congee Village,100 Allen St,40.7187,-73.99031,1740,3.5,10002
Dqp5Itsj9dN0Ewz8Gm853g,Philippe Downtown,355 W 16th St,40.74213,-74.0038,163,3.5,10011
yDR9eVFATpyzrz3x1DtJGg,"Aroy-D, The Thai Elephant Truck",1 14th St Hoboken Nj,40.75293,-74.02495,40,3.5,07044
hzh4b_Ly9AvIxWMGRjr_fw,P F Chang's,113 University Pl,40.73422449698378,-73.99228516504304,32,4.5,10003
zC5GU4K-IHc25kXf6DVCBg,Brooklyn Dumpling Shop,131 First Ave,40.727593,-73.985612,381,4.0,10003
8prcl4Adt88JLQVzL74xeQ,Bolero,177 Bedford Ave,40.71799,-73.95741,81,4.0,11211
-bM9YDomW6BX3zGDHN24XQ,Curry House,9 Pell St,40.7147043540403,-73.99770502336152,34,4.5,10013
do0zfW2TRnGi-AU5MWHMew,Plant Blossom,881 10th Ave,40.76945,-73.98854,22,4.5,10019
MDMw0HFK3rgeGRl-FZC9Fg,Banh Mi Saigon,198 Grand St,40.7192950325997,-73.9967160153442,1611,4.0,10013
kawTi2VXBNhbvNxQxc0YeQ,Street Boi,1021 Church Ave,40.64698905080299,-73.9696766,37,4.5,11218
WRRs3smfm6rHP5k4Slzr3w,Hop Won Restaurant,139 E 45th St,40.75322,-73.97399,156,3.0,10017
vZgJyMZlpSSS_Y-duxd4_A,Kings Co Imperial,20 Skillman Ave,40.71512,-73.95097,394,4.0,11211
FQi7AP2j9UYc1c-VTF00rA,Wok In The Clouds,127 E 28th St,40.7429,-73.9828,21,4.5,10016
YCen62jqSWhPOAorQjSZdQ,MoonHouse,1810 3rd Ave,40.788337,-73.947502,117,3.5,10029
d8zSYpArh4oXpxeJWNA4Pg,Nish Nush,88 Reade St,40.715688,-74.007695,797,4.5,10013
YvhVIOCXT8X71nkAy388Lg,Lily Thai,615 Grand St,40.7114199,-73.9476,228,3.5,11211
1jAB_uaI8-P_wSqOo2S3KQ,Mazu Szechuan,495 3rd Ave,40.745234,-73.97812,111,4.5,10016
4MDltWx_2dxzTEv6mTRfSQ,Rangoon - Brooklyn,500 Prospect Pl,40.6757,-73.96002,149,3.5,11238
dP6SmZ5E5Nj64-3zZMjGSg,New Wong Asian Food,1217 1st Ave,40.76388328668932,-73.95888984723881,69,2.5,10065
8ObY1IkKWvx99nIOqRBshA,Chi Dumpling & Noodle,1 W 59th St,40.764227506361664,-73.97427562766836,46,2.0,10019
I6XC8dNxUzIcIOEbq3LJsQ,Number One Chinese Restaurant,6514 Park Ave,40.78975,-74.00513,25,4.0,07093
PBTt3VjrFnbYpFIUcWXzOA,Brodo Broth,1246 Lexington Ave,40.7783834,-73.9565786,2,5.0,10028
6ajnxlCkejQ5jFoVQr1iCw,Hello Vietpho,63A Reade St,40.71489,-74.0066,23,4.5,10007
No4ny0agfERlycMQwkLD4w,Purple Yam,1314 Cortelyou Rd,40.6402061280108,-73.9656538486476,456,3.5,11226
HyENSD29rcF_5iSFakhMSw,Song,295 5th Ave,40.6735,-73.9825199,1125,3.5,11215
